ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,number_of_matches
213.210610159252,44.9470450363795,19.54527,18.14257,17.57837,17.39371,17.27722,1237661362911969500,3729048194793971700,STAR,F9,segue2,3312,54969,246,251.465111043167,39.5650272118418,19.30219,18.1347,17.73651,17.56969,17.53304,1237655502421623e3,3858589081533522e3,STAR,G2,segue2,3427,54979,473,0.9894044291987972,57411
270.824538424794,24.8726697044665,16.91673,15.78483,15.36621,15.20249,15.13296,1237666229108277500,2459068535050103e3,STAR,F5,segue1,2184,53534,375,159.726200633751,2.72649872018717,18.59402,17.50229,17.09736,16.94224,16.910520000000002,1237651754538303700,569800494541727740,STAR,F2,sdss,506,52022,346,0.9954017764786544,62607
318.84062215471,11.6470743461671,19.4603,17.80436,17.17858,16.96516,16.86071,1237678538491429400,2128072649153210400,STAR,F9,segue1,1890,53237,443,152.529400106635,47.2367461677997,20.01017,18.69547,18.23595,18.04008,17.99834,1237657856065012e3,8313826993960362e3,STAR,G4V (32923),boss,7384,56715,662,0.914146347665758,43851
71.194099323931,21.2530378221942,19.48196,17.38421,16.42501,16.04738,15.82579,1237671256908628500,3018575932043585500,STAR,K1,segue1,2681,54397,139,58.7848080672496,-5.51411071155015,19.9308,18.23805,17.55714,17.30032,17.13972,1237652901310497e3,521463212693022700,STAR,K1,sdss,463,51908,624,0.6627470793056717,16859
222.06070812342,1.05024269689592,20.00888,18.64237,18.00674,17.76785,17.60185,1237648705667727600,3303533615677204500,STAR,F9,segue1,2934,54626,521,166.02029391977,65.1684055280416,19.10268,17.76451,17.19116,16.95646,16.81086,1237651271360249900,3570264970052608e3,STAR,G2,segue2,3171,54862,132,0.8834806522000623,25373
171.996178181553,20.5368777724874,19.14596,16.93257,16.06479,15.78617,15.63964,1237668294984794400,3569248196624490500,STAR,K3,segue2,3170,54859,529,241.227066943911,19.0173659151905,19.59786,18.21437,17.60359,17.42525,17.33113,1237665535468503300,3703195926656033e3,STAR,F9,segue2,3289,54910,404,0.5626838743473578,27341
171.762591897302,-7.82057198780643,18.59757,16.97479,16.40966,16.22825,16.14909,1237671141477056800,3221251937169074e3,STAR,F9,segue1,2861,54583,190,126.760703276464,30.6642102289141,20.40465,19.08077,18.59032,18.41611,18.31674,1237660344465686800,35826517926028e5,STAR,F9,segue2,3182,54828,139,0.955193945128358,50823
211.753978639357,40.0574128397793,19.99397,19.12332,18.77934,18.6477,18.62913,1237662195609108500,5304353151410741e3,STAR,F3/F5V (30743),boss,4711,55737,868,174.497501958526,11.0862386437782,17.90289,17.00066,16.78202,16.69966,16.69629,1237661811196625e3,1809343742008649700,STAR,A0,sdss,1607,53083,82,0.9898523734529828,104099
44.6219524004717,5.66873673224889,19.67911,18.63504,18.24163,18.07262,18.02008,1237670015661638e3,2614386650339371e3,STAR,A0,segue1,2322,53727,171,196.105669224475,38.5217124659683,19.61483,18.77148,18.51871,18.38879,18.37597,1237664293683528e3,4476592412211257300,STAR,F0IV (81937),boss,3976,55302,52,0.9958240665428716,66102
118.942394327191,15.799618466622,18.9132,17.71111,17.63779,17.62385,17.64364,1237664834848227600,2162858174741244e3,STAR,A0,sdss,1921,53317,16,244.321030948954,16.3395471771632,17.3929,17.01806,17.24293,17.47127,17.69198,1.2376654286472479e+018,2451113585586235400,STAR,WD,segue1,2177,54557,107,0.9904761504682608,12353
60.2581154366419,-6.4368102941767,20.17036,18.61694,17.88596,17.60677,17.45335,1237652899700474e3,8166179347939434e3,STAR,K0V (10780),boss,7253,56598,99,130.768885438881,23.2656927698168,19.23897,17.87365,17.32817,17.08969,16.9812,1237664835391e6,3797813025898078e3,STAR,G0,segue2,3373,54940,555,0.7509645345224231,24232
321.217353581104,-7.69758484504133,18.79821,16.67854,15.74635,15.36794,15.11873,1237652599028318200,2595218051024578600,STAR,K3,segue1,2305,54414,68,238.453432259917,42.7190966200191,20.3625,18.56738,17.77853,17.45528,17.27364,1237659162273579300,3902440904102879e3,STAR,K3,segue2,3466,54998,261,0.4890063362347938,8157
149.980028928649,6.24511598810116,17.73211,16.82362,16.54622,16.44531,16.4155,1237658299530346500,1120398821109557200,STAR,A0,sdss,995,52731,467,117.922555737227,8.81518314966234,19.52467,18.48671,18.29223,18.25,18.25152,1237667782269207300,3315855840459647e3,STAR,F5,segue1,2945,54505,293,0.9889441018395824,105997
279.222564374074,42.1708618419411,17.40859,16.1426,15.59341,15.34771,15.2243,1237668736832373e3,3150391433295325e3,STAR,G2,segue1,2798,54397,449,255.782213088245,21.9827226477442,18.58136,17.37136,16.86413,16.64034,16.54675,1237662504302280700,3704228918350422e3,STAR,F9,segue2,3290,54941,66,0.9103443144196572,29957
222.860727944625,13.6782961409078,18.73467,17.42282,16.88302,16.64376,16.50075,1237668349213081900,3096269345207118e3,STAR,F9,sdss,2750,54242,162,318.604113556626,0.389824888119052,19.44839,18.13462,17.6001,17.39208,17.28367,1237663543677878800,1714881946837870600,STAR,F9,sdss,1523,52937,496,0.9939284679820476,36177
199.966559337625,40.33194002406,19.2888,17.67144,16.99145,16.7299,16.56221,1237661965824491500,1646132786223933400,STAR,K3,sdss,1462,53112,244,113.793667091423,65.4836470139994,20.27238,18.75771,18.21282,18.04965,17.98825,1237667206215238100,3314734888657119e3,STAR,F9,segue1,2944,54523,311,0.8019327407848413,41715
253.174787290152,11.1526491132738,19.18989,18.19051,17.71601,17.53996,17.49014,1237668571470692600,3148071742530939e3,STAR,F5,segue1,2796,54629,202,9.85533644686046,25.2259305975015,17.64821,16.77203,16.47409,16.36661,16.32902,1237680070708232200,2294703362974705700,STAR,F5,segue1,2038,53327,434,0.9896782931527977,96036
175.239654415937,13.2200566938438,18.45531,16.9612,16.21437,15.89821,15.72981,1237661813881307100,3652570837598445600,STAR,F9,segue2,3244,54892,551,321.292578660761,-6.76992464473535,19.20018,17.74777,17.09307,16.80333,16.66137,1237652935645397200,2595361812169910300,STAR,F9,segue1,2305,54414,591,0.94300709041056,12048
2.85633740819391,-10.1269996922019,17.95652,16.18087,15.46423,15.19597,15.41365,1237652947453149200,732992486233892900,STAR,K3,sdss,651,52141,115,129.007116703064,-3.5445092164675,19.59482,18.42742,17.90538,17.69437,17.5647,1237673709864223200,3184210487508232e3,STAR,G0,segue1,2828,54438,602,0.5862103095554547,35773
195.384396767456,29.6404520632835,19.84229,18.88002,18.53219,18.3502,18.2947,1237665442052833300,3643580955651842e3,STAR,F5,segue2,3236,54892,614,192.267930699498,50.8807568071653,20.26872,19.36518,19.17924,19.09955,19.08847,1237658206124114200,3291117104685672400,STAR,A0,segue1,2923,54563,406,0.9876756566717751,97771
125.71368303925,46.0920027130647,19.56323,17.42518,16.55291,16.25187,16.07821,1237654392180244700,3573664384439918600,STAR,K3,segue2,3174,54821,211,101.866019656317,27.6131530289765,20.36826,18.92142,18.29496,18.01824,17.90757,1237673756038136800,3033224997016463400,STAR,F9,segue1,2694,54199,184,0.6008418252590982,14314
310.608527074181,-0.0289142175724862,20.47559,19.10164,18.52206,18.27461,18.14647,1237663543137469700,1257660755793176600,STAR,G2,sdss,1117,52885,111,329.476787085017,18.3226456225133,19.37711,18.39774,17.9542,17.78603,17.69722,1237680297805414700,5652263921135886e3,STAR,F3/F5V (30743),boss,5020,55852,896,0.9492182683073072,56475
183.535591362929,4.77358235183122,18.54135,16.8745,16.11914,15.80502,15.62394,1237655125008842800,3661506568614158300,STAR,F9,segue2,3252,54893,291,26.106864838548,12.9578749257479,19.39411,17.90057,17.34688,17.1104,16.99979,1237649918433624e3,2137018001264765e3,STAR,F9,segue1,1898,53260,218,0.8893532099706247,25010
239.840268359938,4.61971478262495,20.36473,17.98334,16.30227,15.0548,14.45647,1237662268079276500,2068353504036022300,STAR,M3,sdss,1837,53494,274,133.992217098436,18.7874661126567,20.4178,17.73184,16.3234,15.1031,14.47512,1237667209971827e3,2570537851779311600,STAR,M3,sdss,2283,53729,394,0.9977180967033552,40
217.74181047323,28.4613495387543,16.79684,16.64303,17.05511,17.36343,17.64697,1237665180059304e3,6775876297644024e3,STAR,B2IV-V (176819),boss,6018,56067,766,116.463047008009,17.1000809418995,16.44849,16.73824,17.24564,17.59688,17.89773,1237664093429432600,5057604597310267e3,STAR,A9V (154660),boss,4492,55565,226,0.9980103482275288,3309
34.5866111924075,-7.79897698623309,19.7565,18.1236,17.48337,17.221,17.11496,1237652901836816400,3515160470237585400,STAR,K1,segue2,3122,54821,367,159.841342130796,10.5596659211029,17.07585,16.09236,15.73803,15.57389,15.53666,1237660669283074e3,1801465741313075200,STAR,F5,sdss,1600,53090,94,0.806856367054925,55385
10.5862739906353,14.1002392914925,18.13704,16.85808,16.36872,16.15948,16.05087,1237649918963875800,2134776371631646700,STAR,G2,segue1,1896,53242,255,188.290504192117,16.7138258705647,19.19066,18.27301,18.00221,17.92173,17.96133,1237668589187563500,6084571554913427e3,STAR,F3/F5V (30743),boss,5404,56013,758,0.9564672322877196,110605
163.068537292049,28.4456520483239,19.55914,18.20775,17.63376,17.4206,17.33204,1237667254544302e3,3673942045023641600,STAR,F9,segue2,3263,54887,475,50.4312561728352,41.4662454996383,19.90953,18.74707,18.32107,18.15868,18.1235,1237661055818794200,1874655280659196e3,STAR,F5,sdss,1665,52976,116,0.9736540532476804,59236
134.979491273533,3.54070842422228,19.35592,17.94768,17.4075,17.21429,17.1208,1237654605851656400,3251761734666447e3,STAR,F9,segue1,2888,54529,592,260.35600586151,26.869876059591,18.79106,17.4773,16.996,16.8165,16.74153,1237655473975591e3,2456777708797978600,STAR,F9,segue1,2182,53905,233,0.9709050118332078,50468
250.547358013171,39.5862129256159,19.48706,17.27131,16.43866,16.14887,15.98372,1237655375184724200,3858566816423059500,STAR,K3,segue2,3427,54979,392,136.48008189948,37.5300153136755,19.67173,17.89739,17.30811,17.08521,16.99268,1237658203958673700,3545495171162546e3,STAR,K1,segue2,3149,54806,132,0.6186441770936173,27404
302.087725538123,-12.5671301364046,17.66167,16.26268,15.54816,15.222,15.02884,1237668730383499300,2592971477498226700,STAR,G2,segue1,2303,54629,87,173.737240454345,0.70003367191266,19.99476,18.59649,18.02896,17.77722,17.71938,1237648722301747500,3239338627561449500,STAR,G2,segue1,2877,54523,453,0.8531140092290183,19943
169.414044896378,18.5351291813393,20.39505,19.25599,18.75513,18.57234,18.40054,1237668292836196600,3233610447026415600,STAR,F2,segue1,2872,54533,94,244.364986287041,26.4205820417224,20.15639,19.17102,18.82841,18.70401,18.68753,1237662640659169300,5322379094054117e3,STAR,F3/F5V (30743),boss,4727,55693,910,0.9507365122895124,80064
143.748494735975,13.4781449186016,19.31617,17.95466,17.34001,17.08109,16.96259,1237671124301316400,3598400097748099e3,STAR,F9,segue2,3196,54834,87,37.351518171817,0.75673710762897,18.37229,16.98173,16.43509,16.22904,16.13965,1237657587096420600,3520845220465975300,STAR,F9,segue2,3127,54835,568,0.9950531868011466,35724
155.321446328005,41.6668115585097,19.62618,18.36281,17.87355,17.70961,17.60617,1237661851996782800,3700845995949662e3,STAR,F9,segue2,3287,54941,47,7.62084517995845,7.55875065279879,19.12054,18.15447,17.77576,17.63967,17.55524,1237669767083589600,3497194173969309700,STAR,F5,segue2,3106,54738,542,0.9287600510822503,70642
156.031170670102,39.5072450837372,20.34856,19.26509,18.90759,18.78107,18.71695,1237661139034701800,3672811197264142300,STAR,F5,segue2,3262,54884,457,158.004125639295,59.432941370264,17.70528,16.60789,16.3057,16.21696,16.19328,1237653617470472200,629553458885716e3,STAR,F5,sdss,559,52316,638,0.9970642922383472,101249
312.28467943642,0.324962557007968,17.82166,16.69768,16.39449,16.29344,16.2776,1237663543675125800,2148388050655275e3,STAR,F5,segue1,1908,53239,622,147.569802552096,35.7703202091586,18.00789,17.08998,16.82722,16.76281,16.75723,1237661382773112800,1795858505362598e3,STAR,F5,sdss,1595,52999,175,0.9917759281222612,113307
323.127148148451,11.5989775717434,19.24377,17.58799,16.95588,16.75,16.64438,1237652943696429600,823148871650666500,STAR,K1,sdss,731,52460,422,218.446816698955,9.24277040227959,18.80543,17.42688,16.90902,16.73407,16.65751,1237662264855167e3,3274284407103449e3,STAR,F9,segue1,2908,54611,609,0.9202142221047156,46625
63.8511272343739,7.20674019073466,18.68619,16.94168,16.0272,15.6151,15.3646,1237673453236715500,3158241396276619300,STAR,F9,segue1,2805,54380,335,65.1065805199614,31.5124833217716,18.87746,17.19551,16.37755,16.06463,15.84232,1237660554377757200,1409755376055773200,STAR,F9,sdss,1252,52970,468,0.8171517934040164,8857
340.904230532246,12.7763892473286,18.81985,17.21945,16.62376,16.39029,16.26072,1237652942093418500,2130216696844150800,STAR,F9,segue1,1892,53238,51,240.674626883588,2.42656689709672,19.0488,17.65129,17.1299,16.92208,16.82857,1237651822183317800,669915976069834800,STAR,F9,sdss,595,52023,20,0.9955364071012576,37102
8.08747954770939,7.009771138649,19.18325,17.76705,17.14489,16.92015,16.77347,123766970158429e4,3497052062091419600,STAR,F9,segue2,3106,54738,25,174.31943707212,48.317643750804,17.34187,15.94169,15.40525,15.20473,15.12505,1237658611445530600,3748267108308459500,STAR,F9,segue2,3329,54970,532,0.9451582049775272,38368
179.769115406869,63.478888621607,18.17304,16.89506,16.4472,16.29753,16.21706,1237655371434557400,874990567673587700,STAR,F9,sdss,777,52320,605,57.2886926299445,9.4512003480037,18.58158,17.39377,16.99644,16.8534,16.78502,1237671256363958300,3016309288336386e3,STAR,F5,segue1,2679,54368,85,0.9740481816043416,66745
140.494542322263,24.896574725152,18.10471,17.22283,16.88818,16.74917,16.70787,1237667113332834600,6504333213040615e3,STAR,F3/F5V (30743),boss,5777,56280,34,131.799042209746,12.3899502150899,20.15574,19.04194,18.85185,18.76723,18.79781,1237670965381890300,2733717748055042e3,STAR,F5,sdss,2428,53801,119,0.9946396992018992,96418
117.303946854589,31.1444752096815,19.97568,18.14175,17.34596,17.0321,16.86337,1237657595146469600,3564689620929192e3,STAR,K3,segue2,3166,54830,329,248.410852042855,36.5084383875196,18.06198,16.8435,16.31945,16.07762,15.95586,1237659163888451800,2539001381642149e3,STAR,F5,segue1,2255,53565,353,0.3864875680722709,22219
354.439600224329,49.6380680687314,18.81672,17.45551,16.73207,16.39152,16.18174,1237663235516727600,2125867853495167e3,STAR,F2,segue1,1888,53239,614,170.419063227137,8.8020978374669,19.32063,18.25672,17.7751,17.61032,17.51088,1237660612900159500,363898197322299e4,STAR,F9,segue2,3232,54882,267,-0.14267049187765363,53604
244.458967407587,50.2498749545421,18.10204,17.0077,16.57382,16.39598,16.31665,1237654948915839200,3702000482605179e3,STAR,G2,segue2,3288,54908,151,164.898541083457,65.3992403343582,19.41811,18.42015,18.053,17.92077,17.90769,1237651271896924400,3570296031256092700,STAR,F5,segue2,3171,54862,245,0.9923686283438704,73166
169.351044386029,9.27592008632227,20.27546,18.71393,18.12883,17.83949,17.80897,1237658492274737400,2716826506847348700,STAR,F9,segue1,2413,54169,109,160.937010394241,11.6505115428658,19.29273,18.31844,17.91172,17.74389,17.67869,1237660670357340400,1801613075871197200,STAR,F5,sdss,1600,53090,630,0.9087379343059296,57171
114.832140433344,37.5376639348691,19.8241,18.89065,18.5237,18.36447,18.31511,1237651252014743600,4121957586290319400,STAR,F3/F5V (30743),boss,3661,55614,138,183.443026601997,55.3235098797491,19.30951,18.43461,18.12796,17.99928,17.97383,1237658917992661200,7530256179051602e3,STAR,F3/F5V (30743),boss,6688,56412,864,0.9954498259073944,79109
354.610991646309,8.02992128652401,18.37895,16.93331,16.24127,15.93792,15.74921,1237669681722425300,2952146458083617e3,STAR,G2,segue1,2622,54095,134,162.388768258553,0.903242433387136,17.68587,16.02734,15.38522,15.13804,15.0267,1237674651531608e3,2689922007809681400,STAR,F9,segue1,2389,54213,535,0.7472050755237143,19882
174.018593315199,1.04030980457106,18.88481,17.39788,16.80914,16.61756,16.53912,1.2376746515367199e+018,322244875369686e4,STAR,F9,segue1,2862,54471,448,127.467677012985,-3.99165493262627,19.91546,18.54157,18.00247,17.81601,17.71116,1237673710400373500,3184175852891957e3,STAR,F9,segue1,2828,54438,476,0.953398571931739,41261
62.6259983227541,-6.0256413943225,17.66119,16.17986,15.55013,15.30828,15.20336,1237649961923772400,3554485327919948e3,STAR,F9,segue2,3157,54802,70,3.00634520629558,24.3720181342944,20.41892,19.10818,18.6015,18.38463,18.30549,1237666308560060700,7746234349805085e3,STAR,G4V (32923),boss,6880,56543,156,0.8221035914484215,33375
258.384708770422,33.2150042000686,20.57772,18.39896,17.43495,17.08104,16.88856,1237651252059177700,3347372792956872700,STAR,K5,sdss,2973,54591,263,63.6242978946664,6.62248194886142,18.47363,16.77409,15.99178,15.67471,15.4831,1237673452699582700,3158246069201037300,STAR,K1,segue1,2805,54380,352,0.8859612363831479,8746
44.1169225284284,-0.689514025864781,20.57275,17.89565,16.41492,15.61515,15.1757,1237663783142949e3,1202486433131030500,STAR,M0,sdss,1068,52614,92,210.855188361426,28.6670695751504,19.94298,17.40618,16.10557,15.51349,15.20725,1.2376654302433119e+018,6765782785028235e3,STAR,K5 (G_19-24),boss,6009,56313,910,0.9144493945422713,387
127.370090292812,12.6693973307302,17.19265,16.31142,15.97831,15.84976,15.8079,1237667782810468400,5069960634071753e3,STAR,F3/F5V (30743),boss,4503,55563,121,251.161452068846,40.5960126182391,19.66541,18.6136,18.34253,18.25125,18.25999,1237655502958035200,385857396324864e4,STAR,F5,segue2,3427,54979,418,0.9838962528745384,107186
358.941879539167,36.2123803888713,19.46687,18.45756,17.96069,17.74518,17.6346,1237663234985886200,2116724040306550800,STAR,F5,segue1,1880,53262,117,176.406672153015,13.2279200161544,19.41649,18.55636,18.27417,18.1968,18.17566,1237661813881831700,1810603233501014e3,STAR,F5,sdss,1608,53138,568,0.979492845557878,109008
260.526952201355,30.3843719854237,18.96433,17.37428,16.78087,16.5678,16.46199,1237655504574218200,3348490721421191e3,STAR,F9,sdss,2974,54592,234,257.951518288894,30.4345205887701,18.97703,17.89583,17.47234,17.37217,17.29871,1237655501889339600,1101217011263891500,STAR,F2,sdss,978,52441,316,0.9282321134319584,65426
46.7064968559656,-6.88807185938997,19.81773,18.25605,17.6132,17.33766,17.19397,1237652901305254e3,3586119652293583e3,STAR,F9,segue2,3185,54829,467,148.750624695924,1.3199787845702,19.00773,17.67491,17.10726,16.8741,16.77186,1237651752922907e3,3551167002146087e3,STAR,F9,segue2,3154,54821,286,0.9026354883037438,25971
32.6158786155629,0.774022626831965,20.25794,17.68928,16.24943,15.42451,14.97687,1237657071698248e3,1696823031965444e3,STAR,M1,sdss,1507,53763,334,333.914649197581,68.567807411831,19.91621,16.93272,15.63472,15.09997,14.72377,1237663229077685200,2856446062527277e3,STAR,G5,segue1,2537,53917,138,0.6885945693490316,474
190.781774134043,44.0435623183062,18.17175,17.08057,17.082,17.15461,17.30885,1237661871868543e3,1544738296972732400,STAR,A0,sdss,1372,53062,13,109.13713527056,39.5982986083284,18.41921,18.22212,18.50272,18.78939,19.02187,1237663789022773500,4115298387842015e3,STAR,WDhotter,boss,3655,55240,488,0.9886138519791304,9429
117.976322221279,66.288789504352,19.76598,18.59208,18.10105,17.93071,17.82542,1237666464266125600,3314799484965251e3,STAR,F9,segue1,2944,54523,546,6.26333645270635,-9.42882170109387,17.48683,16.2655,15.83472,15.69796,15.62751,1237652630711894e3,2153984566216386600,STAR,G2,segue1,1913,53321,502,0.998130560056548,63400
152.998870477102,34.7920454937215,18.79782,17.47335,17.04377,16.91451,16.88092,123766466789743e4,2687562723302074400,STAR,F9,segue1,2387,53770,144,146.7485725305,61.0214237790992,18.78069,17.63967,17.49891,17.4897,17.49911,1237651537630855200,2683042906381510700,STAR,A0,segue1,2383,53800,85,0.953040672927036,96142
92.3423436252362,64.2722808555354,20.23646,18.88743,18.27905,18.02336,17.88768,1237666464261407200,2590831537607960600,STAR,F9,segue1,2301,53712,494,260.727325213464,28.2760998429581,20.40936,19.17961,18.68704,18.46237,18.36113,1237655129847432e3,2469212360389191700,STAR,F9,segue1,2193,53888,414,0.9497687927211712,29034
220.428207930446,37.2828517777847,18.96586,17.93043,17.57021,17.43068,17.37265,1237662307265151200,1556133086616381400,STAR,F5,sdss,1382,53115,507,151.005194304505,42.030686425049,18.25906,17.36312,17.03445,16.90869,16.85904,1237660635456536600,5139752409992503e3,STAR,F3/F5V (30743),boss,4565,55591,70,0.9784747583294742,81302
129.013666034845,48.2967858101322,17.80463,16.1436,15.46788,15.15495,15.01121,1237654383585525800,3574833990051406e3,STAR,F9,segue2,3175,54828,370,249.950256990524,35.4061119260566,17.88651,16.02902,15.39559,15.22379,15.16129,1237659324957655e3,2447761432129936400,STAR,F9,segue1,2174,53521,200,0.9310534212119804,24010
354.279598030889,11.2655683170911,18.14788,17.19958,16.91032,16.80379,16.76987,1237678857932308500,6932437960215208e3,STAR,F0IV (81937),boss,6157,56238,990,208.497646003517,12.8130187930661,19.32587,18.42859,18.15088,18.04491,18.00943,1237664289401602e3,6128291435718353e3,STAR,F3/F5V (30743),boss,5443,56010,66,0.9917763459773704,98214
190.16116478967,65.4257420288278,20.29019,18.46502,17.74727,17.47995,17.342,1237654610679759e3,676775009397532700,STAR,K3,sdss,601,52316,397,22.066601412012,38.401001290788,18.70359,17.52627,17.05837,16.84726,16.8141,1237666214080545e3,2630115988556769300,STAR,F9,segue1,2336,53712,50,0.8170566708601793,35546
353.064426704249,-10.5759011546254,18.57058,17.06548,16.40868,16.14402,16.00799,1237652629095579600,3540980576335012e3,STAR,K1,segue2,3145,54801,92,203.174780071979,23.9469975964419,19.32626,18.10501,17.65726,17.50159,17.44818,1237667911674232800,3716756753803747300,STAR,F9,segue2,3301,54939,586,0.8309962309352537,59059
10.2663668040612,-9.17939077661029,18.90229,17.91945,17.61522,17.51603,17.47071,1237652948530102300,737610985178687500,STAR,F5,sdss,655,52162,533,219.850747231327,-0.536632945959264,20.33086,19.08232,18.91544,18.84322,18.79354,1237648720711319800,345692805865170940,STAR,A0,sdss,307,51663,151,0.9894083774992836,96081
333.792844285882,6.92625043913354,18.45341,17.20055,16.64367,16.40464,16.29199,1237669763333095700,2598737587157887e3,STAR,F9,segue1,2308,54379,584,313.034462395812,15.9247509843642,20.43252,19.0659,18.54217,18.37176,18.30323,1237666429357787100,2543556658315946e3,STAR,F9,segue1,2259,53565,541,0.9959573333183988,46059
199.588969565404,-2.4407119949939,17.55316,16.47541,16.05642,15.91108,15.84251,1237655498662674400,3.8400886240080077e+017,STAR,G0,sdss,341,51690,280,152.900570091526,8.19268406905496,18.23171,17.33911,16.96967,16.82545,16.76189,1237658492267593700,6005648059089789e3,STAR,F3/F5V (30743),boss,5334,55928,356,0.9759719230648884,68274
192.56368072611,65.3037196197327,19.31068,18.35583,18.12742,18.04344,18.01468,1237654610680217600,676802772066134e3,STAR,A0,sdss,601,52316,498,209.229708498702,46.7510443606514,19.77244,18.69171,18.66275,18.72859,18.86448,1237658203981807600,1446834752291104800,STAR,A0,sdss,1285,52723,194,0.99421143089462,60322
174.959515118944,-0.239408898040887,19.71686,18.33447,17.77908,17.58167,17.4723,1237671142554403e3,3239232249811462e3,STAR,F9,segue1,2877,54523,66,124.512096375397,11.8070131468343,18.594,17.75676,17.37681,17.22257,17.13458,1237670449979916300,5076942807970587e3,STAR,F3/F5V (30743),boss,4509,55574,946,0.8632102144339286,63348
204.47246882308,4.98856043509352,19.16818,16.74227,15.67779,15.24051,15.03293,1237671992413651e3,960544392970528800,STAR,K5,sdss,853,52374,552,37.9212522637771,22.8941187842226,19.70686,17.68793,16.74169,16.37206,16.14559,1237670959475261700,364904470367395e4,STAR,K3,segue2,3241,54884,11,0.938836331287702,4655
104.048656923943,30.3483178092731,19.42794,17.87142,17.17805,16.88373,16.68242,1237673758186865400,3610874882067374e3,STAR,F9,segue2,3207,54850,414,357.227589988998,20.7300905583865,18.54308,17.51821,17.0871,16.90018,16.82034,1237679504854614e3,6897511424123183e3,STAR,F3/F5V (30743),boss,6126,56269,904,0.7129097902577605,48012
115.224458168482,38.919850294879,18.2425,17.053,16.85023,16.77879,16.85504,1237651252552204300,4122174739836805e3,STAR,F0IV (81937),boss,3661,55614,928,177.099299784836,15.5716065766957,20.259,18.99286,18.92265,18.91817,18.94563,1237664291535716600,1983939047243933700,STAR,A0,sdss,1762,53415,376,0.9864273461422824,76279
325.658961841072,0.559723630852204,19.91088,18.33894,17.70722,17.46645,17.37044,1.2376634797922719e+018,1297176654879156200,STAR,F9,sdss,1152,52941,509,237.320852640079,30.1524493090973,18.43878,17.32063,16.93117,16.79949,16.74925,1237662618650148900,1565145783882246100,STAR,G0,sdss,1390,53142,527,0.9310151302062668,70076
39.3460254786147,25.1205571595596,18.24293,16.276,15.41538,15.02259,14.81966,1237670456966512600,2678521439052654600,STAR,K1,segue1,2379,53762,20,0.80638825946879,-5.70658440146687,19.08464,17.39306,16.80508,16.56166,16.43967,1237679322309525800,2954421077545085e3,STAR,F9,segue1,2624,54380,217,0.3022890854822408,22594
311.462125737277,-7.11539935897423,19.97978,19.06991,18.62995,18.43433,18.37152,1237652933493719800,2158387839367145500,STAR,F5,segue1,1917,53557,137,189.189474474687,34.0697417307199,20.19843,19.1622,18.90529,18.80652,18.7759,1237665023832883200,3822445660846792700,STAR,F5,segue2,3395,55004,56,0.9837978789010888,101671
283.251646980625,78.7303358053854,19.69525,18.27912,17.67131,17.43153,17.3328,1237663230144152e3,3154932964882671600,STAR,F9,segue1,2802,54326,587,180.265745781534,33.7295470436348,18.37531,17.32094,16.91684,16.78193,16.73614,1237665126931628e3,235886399209029e4,STAR,G0,sdss,2095,53474,377,0.9338202330003822,67436
123.426130442905,0.881883846120914,17.84565,16.82412,16.49827,16.38742,16.35545,1237646798138507500,2316083649658775600,STAR,F5,segue1,2057,53816,391,106.892077620743,38.9664888696686,18.26198,17.26705,16.98972,16.88842,16.85277,1237673705038413800,3307946229039655e3,STAR,A0,segue1,2938,54526,190,0.9790235582658496,101645
290.884235481409,63.7447387555582,19.06544,17.49187,16.85662,16.63018,16.53287,1237671971473982e3,2874536064440101e3,STAR,F9,segue1,2553,54631,413,10.9161990429355,15.5902671466256,17.96046,16.82392,16.41457,16.2626,16.19538,1237653652913324e3,2134819527463037e3,STAR,F2,segue1,1896,53242,412,0.9548149580536206,63411
21.1396643832791,40.3256532774879,19.27113,17.90927,17.42414,17.24333,17.14594,1237671068455928e3,2630234735812569e3,STAR,F9,segue1,2336,53712,482,151.527194996312,-0.784635259871405,19.69298,18.48665,18.2329,18.18639,18.27911,1237654669199409400,4243674066966257700,STAR,F2V (33256),boss,3769,55240,572,0.9000882061805695,114162
352.529915639984,19.269445664146,17.08932,16.10473,15.78519,15.65796,15.61266,1237679503242035200,6903110686114554e3,STAR,F2III (89254),boss,6131,56211,794,237.3392864127,17.7818490923817,19.67325,18.7544,18.48248,18.38286,18.35742,1237665549436125400,4426038517638865e3,STAR,F0IV (81937),boss,3931,55350,458,0.984948396121345,102661
62.831829034105,14.8390437047027,18.15854,16.54718,15.82263,15.51111,15.3056,1237671256904171500,3017474217097586700,STAR,F5,segue1,2680,54141,227,114.36128706271,21.8546929597684,18.76998,17.47456,17.04207,16.86418,16.77023,1237657773921272e3,2339728090109943e3,STAR,F9,segue1,2078,53378,393,0.6871580940818016,52775
170.568508491703,61.4048419374745,18.55466,17.57135,17.18782,17.04917,16.96913,1237655464302608400,374703538030678e4,STAR,F5,segue2,3328,54964,147,348.469291439326,14.3326839675175,17.37826,16.08016,15.96423,15.97798,16.03931,1237652943170437e3,836550265803925500,STAR,F5,sdss,743,52262,24,0.9936261996088178,91059
